"","Sensor_Name","Date","sum.Hourly_Counts.","Bus","Tram","Train","PedBusRatio","PedTramRatio","PedTrainRatio"
"1","Flagstaff Station",2009-06-01,24756,254624,5e+05,586032,0.0972257132084957,0.049512,0.0422434269800967
"2","Flagstaff Station",2009-06-02,25622,254624,5e+05,586032,0.100626806585397,0.051244,0.0437211619843285
"3","Flagstaff Station",2009-06-03,25562,254624,5e+05,586032,0.100391165011939,0.051124,0.0436187784967374
"4","Flagstaff Station",2009-06-04,25371,254624,5e+05,586032,0.0996410393364333,0.050742,0.0432928577279056
"5","Flagstaff Station",2009-06-05,23468,254624,5e+05,586032,0.0921672740982782,0.046936,0.0400455947798072
"6","Flagstaff Station",2009-06-06,922,254624,5e+05,586032,0.00362102551212769,0.001844,0.00157329292598356
"7","Flagstaff Station",2009-06-07,906,254624,5e+05,586032,0.00355818775920573,0.001812,0.00154599066262593
"8","Flagstaff Station",2009-06-08,665,254624,5e+05,586032,0.00261169410581878,0.00133,0.00113475032080159
"9","Flagstaff Station",2009-06-09,26208,254624,5e+05,586032,0.102928239286163,0.052416,0.0447211073798018
"10","Flagstaff Station",2009-06-10,25925,254624,5e+05,586032,0.101816796531356,0.05185,0.0442381985966637
"11","Flagstaff Station",2009-06-11,24966,254624,5e+05,586032,0.0980504587155963,0.049932,0.0426017691866656
"12","Flagstaff Station",2009-06-12,23257,254624,5e+05,586032,0.09133860123162,0.046514,0.0396855461817785
"13","Flagstaff Station",2009-06-13,1013,254624,5e+05,586032,0.00397841523187131,0.002026,0.0017285745488301
"14","Flagstaff Station",2009-06-14,699,254624,5e+05,586032,0.00274522433077793,0.001398,0.00119276763043656
"15","Flagstaff Station",2009-06-15,24680,254624,5e+05,586032,0.0969272338821164,0.04936,0.0421137412291479
"16","Flagstaff Station",2009-06-16,25599,254624,5e+05,586032,0.100536477315571,0.051198,0.0436819149807519
"17","Flagstaff Station",2009-06-17,24885,254624,5e+05,586032,0.0977323425914289,0.04977,0.0424635514784176
"18","Flagstaff Station",2009-06-18,24875,254624,5e+05,586032,0.0976930689958527,0.04975,0.042446487563819
"19","Flagstaff Station",2009-06-19,23234,254624,5e+05,586032,0.0912482719617946,0.046468,0.0396462991782019
"20","Flagstaff Station",2009-06-20,958,254624,5e+05,586032,0.00376241045620209,0.001916,0.00163472301853824
"21","Flagstaff Station",2009-06-21,740,254624,5e+05,586032,0.00290624607264044,0.00148,0.0012627296802905
"22","Flagstaff Station",2009-06-22,25220,254624,5e+05,586032,0.0990480080432324,0.05044,0.043035192617468
"23","Flagstaff Station",2009-06-23,25448,254624,5e+05,586032,0.0999434460223702,0.050896,0.0434242498703142
"24","Flagstaff Station",2009-06-24,24642,254624,5e+05,586032,0.0967779942189267,0.049284,0.0420488983536735
"25","Flagstaff Station",2009-06-25,24874,254624,5e+05,586032,0.0976891416362951,0.049748,0.0424447811723592
"26","Flagstaff Station",2009-06-26,22935,254624,5e+05,586032,0.0900739914540656,0.04587,0.0391360881317061
"27","Flagstaff Station",2009-06-27,1006,254624,5e+05,586032,0.00395092371496795,0.002012,0.00171662980861113
"28","Flagstaff Station",2009-06-28,825,254624,5e+05,586032,0.00324007163503833,0.00165,0.00140777295437792
"29","Flagstaff Station",2009-06-29,23612,254624,5e+05,586032,0.0927328138745758,0.047224,0.0402913151500259
"30","Flagstaff Station",2009-06-30,24759,254624,5e+05,586032,0.0972374952871685,0.049518,0.0422485461544762
"31","Flagstaff Station",2009-07-01,23109,254624,5e+05,586032,0.0907573520170919,0.046218,0.0394330002457204
"32","Flagstaff Station",2009-07-02,23543,254624,5e+05,586032,0.0924618260650999,0.047086,0.0401735741392961
"33","Flagstaff Station",2009-07-03,22042,254624,5e+05,586032,0.086566859369109,0.044084,0.0376122805580583
"34","Flagstaff Station",2009-07-04,985,254624,5e+05,586032,0.00386844916425789,0.00197,0.00168079558795424
"35","Flagstaff Station",2009-07-05,791,254624,5e+05,586032,0.00310654141007918,0.001582,0.00134975564474295
"36","Flagstaff Station",2009-07-06,22543,254624,5e+05,586032,0.0885344665074777,0.045086,0.0384671826794441
"37","Flagstaff Station",2009-07-07,23328,254624,5e+05,586032,0.0916174437602111,0.046656,0.039806699975428
"38","Flagstaff Station",2009-07-08,22737,254624,5e+05,586032,0.0892963742616564,0.045474,0.0387982226226554
"39","Flagstaff Station",2009-07-09,22954,254624,5e+05,586032,0.0901486112856604,0.045908,0.0391685095694433
"40","Flagstaff Station",2009-07-10,21551,254624,5e+05,586032,0.0846385258263165,0.043102,0.0367744423512709
"41","Flagstaff Station",2009-07-11,748,254624,5e+05,586032,0.00293766494910142,0.001496,0.00127638081196931
"42","Flagstaff Station",2009-07-12,686,254624,5e+05,586032,0.00269416865652884,0.001372,0.00117058454145849
"43","Flagstaff Station",2009-07-13,24927,254624,5e+05,586032,0.0978972916928491,0.049854,0.0425352199197313
"44","Flagstaff Station",2009-07-14,25546,254624,5e+05,586032,0.100328327259017,0.051092,0.0435914762333798
"45","Flagstaff Station",2009-07-15,24735,254624,5e+05,586032,0.0971432386577856,0.04947,0.0422075927594398
"46","Flagstaff Station",2009-07-16,23678,254624,5e+05,586032,0.0929920196053789,0.047356,0.0404039369863762
"47","Flagstaff Station",2009-07-17,23243,254624,5e+05,586032,0.0912836181978132,0.046486,0.0396616567013405
"48","Flagstaff Station",2009-07-18,1192,254624,5e+05,586032,0.00468141259268569,0.002384,0.00203401862014361
"49","Flagstaff Station",2009-07-19,1109,254624,5e+05,586032,0.00435544174940304,0.002218,0.00189238812897589
"50","Flagstaff Station",2009-07-20,25139,254624,5e+05,586032,0.098729891919065,0.050278,0.04289697490922
"51","Flagstaff Station",2009-07-21,25293,254624,5e+05,586032,0.0993347052909388,0.050586,0.0431597591940372
"52","Flagstaff Station",2009-07-22,25583,254624,5e+05,586032,0.100473639562649,0.051166,0.0436546127173943
"53","Flagstaff Station",2009-07-23,25278,254624,5e+05,586032,0.0992757948975745,0.050556,0.0431341633221394
"54","Flagstaff Station",2009-07-24,24033,254624,5e+05,586032,0.0943862322483348,0.048066,0.0410097059546236
"55","Flagstaff Station",2009-07-25,1138,254624,5e+05,586032,0.00446933517657409,0.002276,0.0019418734813116
"56","Flagstaff Station",2009-07-26,768,254624,5e+05,586032,0.00301621214025386,0.001536,0.00131050864116635
"57","Flagstaff Station",2009-07-27,25293,254624,5e+05,586032,0.0993347052909388,0.050586,0.0431597591940372
"58","Flagstaff Station",2009-07-28,25561,254624,5e+05,586032,0.100387237652382,0.051122,0.0436170721052775
"59","Flagstaff Station",2009-07-29,24889,254624,5e+05,586032,0.0977480520296594,0.049778,0.042470377044257
"60","Flagstaff Station",2009-07-30,26477,254624,5e+05,586032,0.103984699007164,0.052954,0.045180126682502
"61","Flagstaff Station",2009-07-31,23170,254624,5e+05,586032,0.0909969209501068,0.04634,0.0395370901247713
"62","Flagstaff Station",2009-08-01,988,254624,5e+05,586032,0.00388023124293075,0.001976,0.0016859147623338
"63","Flagstaff Station",2009-08-02,813,254624,5e+05,586032,0.00319294332034686,0.001626,0.00138729625685969
"64","Flagstaff Station",2009-08-03,25444,254624,5e+05,586032,0.0999277365841398,0.050888,0.0434174243044748
"65","Flagstaff Station",2009-08-04,26907,254624,5e+05,586032,0.105673463616941,0.053814,0.0459138750102384
"66","Flagstaff Station",2009-08-05,25461,254624,5e+05,586032,0.0999945016966193,0.050922,0.0434464329592923
"67","Flagstaff Station",2009-08-06,24900,254624,5e+05,586032,0.0977912529847933,0.0498,0.0424891473503153
"68","Flagstaff Station",2009-08-07,23313,254624,5e+05,586032,0.0915585333668468,0.046626,0.0397811041035302
"69","Flagstaff Station",2009-08-08,1240,254624,5e+05,586032,0.00486992585145155,0.00248,0.00211592541021651
"70","Flagstaff Station",2009-08-09,789,254624,5e+05,586032,0.00309868669096393,0.001578,0.00134634286182325
"71","Flagstaff Station",2009-08-10,25355,254624,5e+05,586032,0.0995782015835114,0.05071,0.043265555464548
"72","Flagstaff Station",2009-08-11,26590,254624,5e+05,586032,0.104428490637175,0.05318,0.0453729489174653
"73","Flagstaff Station",2009-08-12,25435,254624,5e+05,586032,0.0998923903481212,0.05087,0.0434020667813362
"74","Flagstaff Station",2009-08-13,25540,254624,5e+05,586032,0.100304763101671,0.05108,0.0435812378846206
"75","Flagstaff Station",2009-08-14,23488,254624,5e+05,586032,0.0922458212894307,0.046976,0.0400797226090043
"76","Flagstaff Station",2009-08-15,1098,254624,5e+05,586032,0.0043122407942692,0.002196,0.00187361782291752
"77","Flagstaff Station",2009-08-16,662,254624,5e+05,586032,0.00259991202714591,0.001324,0.00112963114642204
"78","Flagstaff Station",2009-08-17,25002,254624,5e+05,586032,0.0981918436596707,0.050004,0.0426631992792202
"79","Flagstaff Station",2009-08-18,25642,254624,5e+05,586032,0.100705353776549,0.051284,0.0437552898135255
"80","Flagstaff Station",2009-08-19,25295,254624,5e+05,586032,0.099342560010054,0.05059,0.0431631719769569
"81","Flagstaff Station",2009-08-20,26776,254624,5e+05,586032,0.105158979514893,0.053552,0.0456903377289977
"82","Flagstaff Station",2009-08-21,22554,254624,5e+05,586032,0.0885776674626115,0.045108,0.0384859529855025
"83","Flagstaff Station",2009-08-22,1125,254624,5e+05,586032,0.004418279502325,0.00225,0.00191969039233352
"84","Flagstaff Station",2009-08-23,830,254624,5e+05,586032,0.00325970843282644,0.00166,0.00141630491167718
"85","Flagstaff Station",2009-08-24,26929,254624,5e+05,586032,0.105759865527209,0.053858,0.0459514156223551
"86","Flagstaff Station",2009-08-25,25638,254624,5e+05,586032,0.100689644338318,0.051276,0.0437484642476861
"87","Flagstaff Station",2009-08-26,25143,254624,5e+05,586032,0.0987456013572955,0.050286,0.0429038004750594
"88","Flagstaff Station",2009-08-27,25595,254624,5e+05,586032,0.100520767877341,0.05119,0.0436750894149125
"89","Flagstaff Station",2009-08-28,23759,254624,5e+05,586032,0.0933101357295463,0.047518,0.0405421546946242
"90","Flagstaff Station",2009-08-29,1030,254624,5e+05,586032,0.00404518034435089,0.00206,0.00175758320364758
"91","Flagstaff Station",2009-08-30,922,254624,5e+05,586032,0.00362102551212769,0.001844,0.00157329292598356
"92","Flagstaff Station",2009-08-31,26092,254624,5e+05,586032,0.102472665577479,0.052184,0.044523165970459
"93","Flagstaff Station",2009-09-01,26010,254624,5e+05,586032,0.102150622093754,0.05202,0.0443832418707511
"94","Flagstaff Station",2009-09-02,25001,254624,5e+05,586032,0.0981879163001131,0.050002,0.0426614928877604
"95","Flagstaff Station",2009-09-03,25626,254624,5e+05,586032,0.100642516023627,0.051252,0.0437279875501679
"96","Flagstaff Station",2009-09-04,24602,254624,5e+05,586032,0.0966208998366218,0.049204,0.0419806426952794
"97","Flagstaff Station",2009-09-05,989,254624,5e+05,586032,0.00388415860248838,0.001978,0.00168762115379365
"98","Flagstaff Station",2009-09-06,613,254624,5e+05,586032,0.00240747140882242,0.001226,0.00104601796488929
"99","Flagstaff Station",2009-09-07,25271,254624,5e+05,586032,0.0992483033806711,0.050542,0.0431222185819204
"100","Flagstaff Station",2009-09-08,25785,254624,5e+05,586032,0.101266966193289,0.05157,0.0439993037922844
"101","Flagstaff Station",2009-09-09,25666,254624,5e+05,586032,0.100799610405932,0.051332,0.043796243208562
"102","Flagstaff Station",2009-09-10,24934,254624,5e+05,586032,0.0979247832097524,0.049868,0.0425471646599503
"103","Flagstaff Station",2009-09-11,23181,254624,5e+05,586032,0.0910401219052407,0.046362,0.0395558604308297
"104","Flagstaff Station",2009-09-12,1097,254624,5e+05,586032,0.00430831343471158,0.002194,0.00187191143145767
"105","Flagstaff Station",2009-09-13,630,254624,5e+05,586032,0.002474236521302,0.00126,0.00107502661970677
"106","Flagstaff Station",2009-09-14,24642,254624,5e+05,586032,0.0967779942189267,0.049284,0.0420488983536735
"107","Flagstaff Station",2009-09-15,26177,254624,5e+05,586032,0.102806491139877,0.052354,0.0446682092445464
"108","Flagstaff Station",2009-09-16,24931,254624,5e+05,586032,0.0979130011310795,0.049862,0.0425420454855708
"109","Flagstaff Station",2009-09-17,26799,254624,5e+05,586032,0.105249308784718,0.053598,0.0457295847325743
"110","Flagstaff Station",2009-09-18,22690,254624,5e+05,586032,0.0891117883624482,0.04538,0.0387180222240424
"111","Flagstaff Station",2009-09-19,1041,254624,5e+05,586032,0.00408838129948473,0.002082,0.00177635350970595
"112","Flagstaff Station",2009-09-20,603,254624,5e+05,586032,0.0023681978132462,0.001206,0.00102895405029077
"113","Flagstaff Station",2009-09-21,23724,254624,5e+05,586032,0.0931726781450295,0.047448,0.0404824309935294
"114","Flagstaff Station",2009-09-22,23802,254624,5e+05,586032,0.0934790121905241,0.047604,0.0406155295273978
"115","Flagstaff Station",2009-09-23,23512,254624,5e+05,586032,0.0923400779188136,0.047024,0.0401206760040407
"116","Flagstaff Station",2009-09-24,23418,254624,5e+05,586032,0.0919709061203971,0.046836,0.0399602752068146
"117","Flagstaff Station",2009-09-25,22847,254624,5e+05,586032,0.0897283838129948,0.045694,0.0389859256832391
"118","Flagstaff Station",2009-09-26,916,254624,5e+05,586032,0.00359746135478195,0.001832,0.00156305457722445
"119","Flagstaff Station",2009-09-27,609,254624,5e+05,586032,0.00239176197059193,0.001218,0.00103919239904988
"120","Flagstaff Station",2009-09-28,22609,254624,5e+05,586032,0.0887936722382808,0.045218,0.0385798045157944
"121","Flagstaff Station",2009-09-29,23840,254624,5e+05,586032,0.0936282518537137,0.04768,0.0406803724028722
"122","Flagstaff Station",2009-09-30,23458,254624,5e+05,586032,0.092128000502702,0.046916,0.0400285308652087
"123","Flagstaff Station",2009-10-01,23202,254624,5e+05,586032,0.0911225964559507,0.046404,0.0395916946514866
"124","Flagstaff Station",2009-10-02,22183,254624,5e+05,586032,0.0871206170667337,0.044366,0.0378528817538974
"125","Flagstaff Station",2009-10-03,1021,254624,5e+05,586032,0.00400983410833229,0.002042,0.00174222568050891
"126","Flagstaff Station",2009-10-04,826,254624,5e+05,586032,0.00324399899459595,0.001652,0.00140947934583777
"127","Flagstaff Station",2009-10-05,24869,254624,5e+05,586032,0.097669504838507,0.049738,0.0424362492150599
"128","Flagstaff Station",2009-10-06,25358,254624,5e+05,586032,0.0995899836621842,0.050716,0.0432706746389276
"129","Flagstaff Station",2009-10-07,25179,254624,5e+05,586032,0.0988869863013699,0.050358,0.0429652305676141
"130","Flagstaff Station",2009-10-08,25370,254624,5e+05,586032,0.0996371119768757,0.05074,0.0432911513364458
"131","Flagstaff Station",2009-10-09,23525,254624,5e+05,586032,0.0923911335930627,0.04705,0.0401428590930188
"132","Flagstaff Station",2009-10-10,1207,254624,5e+05,586032,0.00474032298605002,0.002414,0.00205961449204139
"133","Flagstaff Station",2009-10-11,725,254624,5e+05,586032,0.00284733567927611,0.00145,0.00123713380839272
"134","Flagstaff Station",2009-10-12,25167,254624,5e+05,586032,0.0988398579866784,0.050334,0.0429447538700958
"135","Flagstaff Station",2009-10-13,24870,254624,5e+05,586032,0.0976734321980646,0.04974,0.0424379556065198
"136","Flagstaff Station",2009-10-14,25128,254624,5e+05,586032,0.0986866909639311,0.050256,0.0428782046031616
"137","Flagstaff Station",2009-10-15,25052,254624,5e+05,586032,0.0983882116375518,0.050104,0.0427485188522128
"138","Flagstaff Station",2009-10-16,22422,254624,5e+05,586032,0.0880592560010054,0.044844,0.038260709312802
"139","Flagstaff Station",2009-10-17,1352,254624,5e+05,586032,0.00530979012190524,0.002704,0.00230704125371993
"140","Flagstaff Station",2009-10-18,807,254624,5e+05,586032,0.00316937916300113,0.001614,0.00137705790810058
"141","Flagstaff Station",2009-10-19,24218,254624,5e+05,586032,0.0951127937664949,0.048436,0.0413253883746963
"142","Flagstaff Station",2009-10-20,26491,254624,5e+05,586032,0.10403968204097,0.052982,0.0452040161629399
"143","Flagstaff Station",2009-10-21,25041,254624,5e+05,586032,0.098345010682418,0.050082,0.0427297485461545
"144","Flagstaff Station",2009-10-22,25525,254624,5e+05,586032,0.100245852708307,0.05105,0.0435556420127229
"145","Flagstaff Station",2009-10-23,23325,254624,5e+05,586032,0.0916056616815383,0.04665,0.0398015808010484
"146","Flagstaff Station",2009-10-24,1302,254624,5e+05,586032,0.00511342214402413,0.002604,0.00222172168072733
"147","Flagstaff Station",2009-10-25,739,254624,5e+05,586032,0.00290231871308282,0.001478,0.00126102328883064
"148","Flagstaff Station",2009-10-26,25164,254624,5e+05,586032,0.0988280759080055,0.050328,0.0429396346957163
"149","Flagstaff Station",2009-10-27,26233,254624,5e+05,586032,0.103026423275104,0.052466,0.0447637671662981
"150","Flagstaff Station",2009-10-28,24808,254624,5e+05,586032,0.097429935905492,0.049616,0.042332159336009
"151","Flagstaff Station",2009-10-29,25573,254624,5e+05,586032,0.100434365967073,0.051146,0.0436375488027958
"152","Flagstaff Station",2009-10-30,23415,254624,5e+05,586032,0.0919591240417243,0.04683,0.0399551560324351
"153","Flagstaff Station",2009-10-31,1042,254624,5e+05,586032,0.00409230865904235,0.002084,0.00177805990116581
"154","Flagstaff Station",2009-11-01,846,254624,5e+05,586032,0.0033225461857484,0.001692,0.00144360717503481
"155","Flagstaff Station",2009-11-02,17891,254624,5e+05,586032,0.0702643898454191,0.035782,0.0305290496082125
"156","Flagstaff Station",2009-11-03,882,254624,5e+05,586032,0.0034639311298228,0.001764,0.00150503726758948
"157","Flagstaff Station",2009-11-04,24551,254624,5e+05,586032,0.0964206044991831,0.049102,0.041893616730827
"158","Flagstaff Station",2009-11-05,24566,254624,5e+05,586032,0.0964795148925474,0.049132,0.0419192126027248
"159","Flagstaff Station",2009-11-06,23776,254624,5e+05,586032,0.0933769008420259,0.047552,0.0405711633494417
"160","Flagstaff Station",2009-11-07,1018,254624,5e+05,586032,0.00399805202965942,0.002036,0.00173710650612936
"161","Flagstaff Station",2009-11-08,727,254624,5e+05,586032,0.00285519039839135,0.001454,0.00124054659131242
"162","Flagstaff Station",2009-11-09,25137,254624,5e+05,586032,0.0987220371999497,0.050274,0.0428935621263003
"163","Flagstaff Station",2009-11-10,24962,254624,5e+05,586032,0.0980347492773658,0.049924,0.0425949436208262
"164","Flagstaff Station",2009-11-11,25155,254624,5e+05,586032,0.0987927296719869,0.05031,0.0429242771725776
"165","Flagstaff Station",2009-11-12,26486,254624,5e+05,586032,0.104020045243182,0.052972,0.0451954842056406
"166","Flagstaff Station",2009-11-13,23212,254624,5e+05,586032,0.091161870051527,0.046424,0.0396087585660851
"167","Flagstaff Station",2009-11-14,1178,254624,5e+05,586032,0.00462642955887897,0.002356,0.00201012913970568
"168","Flagstaff Station",2009-11-15,892,254624,5e+05,586032,0.00350320472539902,0.001784,0.001522101182188
"169","Flagstaff Station",2009-11-16,25170,254624,5e+05,586032,0.0988516400653513,0.05034,0.0429498730444754
"170","Flagstaff Station",2009-11-17,25969,254624,5e+05,586032,0.101989600351891,0.051938,0.0443132798208972
"171","Flagstaff Station",2009-11-18,25732,254624,5e+05,586032,0.101058816136735,0.051464,0.0439088650449122
"172","Flagstaff Station",2009-11-19,24496,254624,5e+05,586032,0.0962045997235139,0.048992,0.0417997652005351
"173","Flagstaff Station",2009-11-20,23545,254624,5e+05,586032,0.0924696807842151,0.04709,0.0401769869222159
"174","Flagstaff Station",2009-11-21,1193,254624,5e+05,586032,0.00468533995224331,0.002386,0.00203572501160346
"175","Flagstaff Station",2009-11-22,691,254624,5e+05,586032,0.00271380545431695,0.001382,0.00117911649875775
"176","Flagstaff Station",2009-11-23,25784,254624,5e+05,586032,0.101263038833731,0.051568,0.0439975974008245
"177","Flagstaff Station",2009-11-24,25958,254624,5e+05,586032,0.101946399396758,0.051916,0.0442945095148388
"178","Flagstaff Station",2009-11-25,25195,254624,5e+05,586032,0.0989498240542918,0.05039,0.0429925328309717
"179","Flagstaff Station",2009-11-26,27279,254624,5e+05,586032,0.107134441372377,0.054558,0.0465486526333033
"180","Flagstaff Station",2009-11-27,23581,254624,5e+05,586032,0.0926110657282896,0.047162,0.0402384170147705
"181","Flagstaff Station",2009-11-28,1226,254624,5e+05,586032,0.00481494281764484,0.002452,0.00209203592977858
"182","Flagstaff Station",2009-11-29,824,254624,5e+05,586032,0.00323614427548071,0.001648,0.00140606656291807
"183","Flagstaff Station",2009-11-30,25760,254624,5e+05,586032,0.101168782204348,0.05152,0.0439566440057881
"184","Flagstaff Station",2009-12-01,25649,254624,5e+05,586032,0.100732845293452,0.051298,0.0437672345537445
"185","Flagstaff Station",2009-12-02,25832,254624,5e+05,586032,0.101451552092497,0.051664,0.0440795041908974
"186","Flagstaff Station",2009-12-03,26069,254624,5e+05,586032,0.102382336307654,0.052138,0.0444839189668824
"187","Flagstaff Station",2009-12-04,24455,254624,5e+05,586032,0.0960435779816514,0.04891,0.0417298031506812
"188","Flagstaff Station",2009-12-05,1109,254624,5e+05,586032,0.00435544174940304,0.002218,0.00189238812897589
"189","Flagstaff Station",2009-12-06,962,254624,5e+05,586032,0.00377811989443258,0.001924,0.00164154858437764
"190","Flagstaff Station",2009-12-07,25207,254624,5e+05,586032,0.0989969523689833,0.050414,0.0430130095284899
"191","Flagstaff Station",2009-12-08,30888,254624,5e+05,586032,0.121308282015835,0.061776,0.0527070194119093
"192","Flagstaff Station",2009-12-09,26577,254624,5e+05,586032,0.104377434962926,0.053154,0.0453507658284872
"193","Flagstaff Station",2009-12-10,25472,254624,5e+05,586032,0.100037702651753,0.050944,0.0434652032653507
"194","Flagstaff Station",2009-12-11,25304,254624,5e+05,586032,0.0993779062460726,0.050608,0.0431785295000956
"195","Flagstaff Station",2009-12-12,1223,254624,5e+05,586032,0.00480316073897197,0.002446,0.00208691675539902
"196","Flagstaff Station",2009-12-13,833,254624,5e+05,586032,0.00327149051149931,0.001666,0.00142142408605673
"197","Flagstaff Station",2009-12-14,25817,254624,5e+05,586032,0.101392641699133,0.051634,0.0440539083189996
"198","Flagstaff Station",2009-12-15,25906,254624,5e+05,586032,0.101742176699761,0.051812,0.0442057771589265
"199","Flagstaff Station",2009-12-16,24285,254624,5e+05,586032,0.0953759268568556,0.04857,0.0414397166025063
"200","Flagstaff Station",2009-12-17,27014,254624,5e+05,586032,0.106093691089607,0.054028,0.0460964588964425
"201","Flagstaff Station",2009-12-18,24071,254624,5e+05,586032,0.0945354719115244,0.048142,0.041074548830098
"202","Flagstaff Station",2009-12-19,1223,254624,5e+05,586032,0.00480316073897197,0.002446,0.00208691675539902
"203","Flagstaff Station",2009-12-20,768,254624,5e+05,586032,0.00301621214025386,0.001536,0.00131050864116635
"204","Flagstaff Station",2009-12-21,21438,254624,5e+05,586032,0.0841947341963051,0.042876,0.0365816201163076
"205","Flagstaff Station",2009-12-22,21553,254624,5e+05,586032,0.0846463805454317,0.043106,0.0367778551341906
"206","Flagstaff Station",2009-12-23,18550,254624,5e+05,586032,0.0728525197938922,0.0371,0.031653561580255
"207","Flagstaff Station",2009-12-24,13168,254624,5e+05,586032,0.0517154706547694,0.026336,0.0224697627433314
"208","Flagstaff Station",2009-12-25,504,254624,5e+05,586032,0.0019793892170416,0.001008,0.000860021295765419
"209","Flagstaff Station",2009-12-26,636,254624,5e+05,586032,0.00249780067864773,0.001272,0.00108526496846589
"210","Flagstaff Station",2009-12-27,733,254624,5e+05,586032,0.00287875455573709,0.001466,0.00125078494007153
"211","Flagstaff Station",2009-12-28,815,254624,5e+05,586032,0.00320079803946211,0.00163,0.0013907090397794
"212","Flagstaff Station",2009-12-29,8852,254624,5e+05,586032,0.0347649868040719,0.017704,0.0151049772026101
"213","Flagstaff Station",2009-12-30,8631,254624,5e+05,586032,0.0338970403418374,0.017262,0.0147278646899828
"214","Flagstaff Station",2009-12-31,7395,254624,5e+05,586032,0.0290428239286163,0.01479,0.0126187648456057
"215","Flagstaff Station",2010-01-01,749,267139,5e+05,600733,0.00280378379794788,0.001498,0.00124681014693716
"216","Flagstaff Station",2010-01-02,703,267139,5e+05,600733,0.00263158879834094,0.001406,0.00117023702709856
"217","Flagstaff Station",2010-01-03,667,267139,5e+05,600733,0.00249682749430072,0.001334,0.00111031023765966
"218","Flagstaff Station",2010-01-04,15518,267139,5e+05,600733,0.0580896087804476,0.031036,0.0258317755142468
"219","Flagstaff Station",2010-01-05,16174,267139,5e+05,600733,0.060545259209625,0.032348,0.0269237747884668
"220","Flagstaff Station",2010-01-06,16665,267139,5e+05,600733,0.0623832536619513,0.03333,0.0277411096110918
"221","Flagstaff Station",2010-01-07,17119,267139,5e+05,600733,0.0640827434406807,0.034238,0.0284968530112379
"222","Flagstaff Station",2010-01-08,15601,267139,5e+05,600733,0.0584003084536515,0.031202,0.0259699400565642
"223","Flagstaff Station",2010-01-09,750,267139,5e+05,600733,0.00280752716750456,0.0015,0.00124847477997713
"224","Flagstaff Station",2010-01-10,629,267139,5e+05,600733,0.00235457945114716,0.001258,0.00104705418214082
"225","Flagstaff Station",2010-01-11,18249,267139,5e+05,600733,0.0683127510397209,0.036498,0.0303778883464035
"226","Flagstaff Station",2010-01-12,19319,267139,5e+05,600733,0.0723181564653607,0.038638,0.0321590456991708
"227","Flagstaff Station",2010-01-13,20461,267139,5e+05,600733,0.076593084499081,0.040922,0.034060056630816
"228","Flagstaff Station",2010-01-14,21111,267139,5e+05,600733,0.0790262747109183,0.042222,0.0351420681067962
"229","Flagstaff Station",2010-01-15,19899,267139,5e+05,600733,0.0744893108082309,0.039798,0.0331245328623532
"230","Flagstaff Station",2010-01-16,993,267139,5e+05,600733,0.00371716596977603,0.001986,0.00165298060868972
"231","Flagstaff Station",2010-01-17,694,267139,5e+05,600733,0.00259789847233088,0.001388,0.00115525532973884
"232","Flagstaff Station",2010-01-18,24054,267139,5e+05,600733,0.0900430113162062,0.048108,0.0400410831434264
"233","Flagstaff Station",2010-01-19,23455,267139,5e+05,600733,0.0878007329517592,0.04691,0.0390439679524847
"234","Flagstaff Station",2010-01-20,23033,267139,5e+05,600733,0.0862210309988433,0.046066,0.0383414928096176
"235","Flagstaff Station",2010-01-21,22950,267139,5e+05,600733,0.0859103313256395,0.0459,0.0382033282673001
"236","Flagstaff Station",2010-01-22,21427,267139,5e+05,600733,0.0802091794908269,0.042854,0.0356680921474266
"237","Flagstaff Station",2010-01-23,1035,267139,5e+05,600733,0.00387438749115629,0.00207,0.00172289519636844
"238","Flagstaff Station",2010-01-24,816,267139,5e+05,600733,0.00305458955824496,0.001632,0.00135834056061512
"239","Flagstaff Station",2010-01-25,17159,267139,5e+05,600733,0.0642324782229476,0.034318,0.0285634383328367
"240","Flagstaff Station",2010-01-26,893,267139,5e+05,600733,0.00334282901410876,0.001786,0.00148651730469277
"241","Flagstaff Station",2010-01-27,22220,267139,5e+05,600733,0.0831776715492684,0.04444,0.0369881461481224
"242","Flagstaff Station",2010-01-28,23743,267139,5e+05,600733,0.0888788233840809,0.047486,0.0395233822679959
"243","Flagstaff Station",2010-01-29,22595,267139,5e+05,600733,0.0845814351330206,0.04519,0.0376123835381109
"244","Flagstaff Station",2010-01-30,924,267139,5e+05,600733,0.00345887347036561,0.001848,0.00153812092893182
"245","Flagstaff Station",2010-01-31,643,267139,5e+05,600733,0.00240698662494057,0.001286,0.00107035904470039
"246","Flagstaff Station",2010-02-01,24984,267139,5e+05,600733,0.0935243450039118,0.049968,0.0415891918705981
"247","Flagstaff Station",2010-02-02,25490,267139,5e+05,600733,0.0954184899995882,0.05098,0.0424314961888227
"248","Flagstaff Station",2010-02-03,24982,267139,5e+05,600733,0.0935168582647985,0.049964,0.0415858626045181
"249","Flagstaff Station",2010-02-04,24841,267139,5e+05,600733,0.0929890431573076,0.049682,0.0413511493458824
"250","Flagstaff Station",2010-02-05,26084,267139,5e+05,600733,0.0976420515162518,0.052168,0.0434202882145645
"251","Flagstaff Station",2010-02-06,1060,267139,5e+05,600733,0.00396797173007311,0.00212,0.00176451102236767
