"","Sensor_Name","Date","sum.Hourly_Counts.","Bus","Tram","PedBusRatio","PedTramRatio"
"609","Flagstaff Station",2011-01-30,760,276326,5e+05,0.00275037455758778,0.00152
"610","Flagstaff Station",2011-01-31,24372,276326,5e+05,0.0882001693651701,0.048744
"611","Flagstaff Station",2011-02-01,24670,276326,5e+05,0.0892786057048559,0.04934
"612","Flagstaff Station",2011-02-02,25763,276326,5e+05,0.0932340785883341,0.051526
"613","Flagstaff Station",2011-02-03,24729,276326,5e+05,0.0894921216244581,0.049458
"614","Flagstaff Station",2011-02-04,25305,276326,5e+05,0.0915766160259983,0.05061
"615","Flagstaff Station",2011-02-05,1022,276326,5e+05,0.00369852999717725,0.002044
"616","Flagstaff Station",2011-02-06,892,276326,5e+05,0.00322807119127408,0.001784
"617","Flagstaff Station",2011-02-07,25989,276326,5e+05,0.0940519531278273,0.051978
"618","Flagstaff Station",2011-02-08,26097,276326,5e+05,0.0944427958281161,0.052194
"619","Flagstaff Station",2011-02-09,26042,276326,5e+05,0.0942437555640801,0.052084
"620","Flagstaff Station",2011-02-10,25329,276326,5e+05,0.0916634699593958,0.050658
"621","Flagstaff Station",2011-02-11,25758,276326,5e+05,0.0932159840188762,0.051516
"622","Flagstaff Station",2011-02-12,1245,276326,5e+05,0.00450554779499577,0.00249
"623","Flagstaff Station",2011-02-13,864,276326,5e+05,0.00312674160231031,0.001728
"624","Flagstaff Station",2011-02-14,26012,276326,5e+05,0.0941351881473332,0.052024
"625","Flagstaff Station",2011-02-15,26975,276326,5e+05,0.0976202022249083,0.05395
"626","Flagstaff Station",2011-02-16,26549,276326,5e+05,0.0960785449071025,0.053098
"627","Flagstaff Station",2011-02-17,26075,276326,5e+05,0.0943631797225017,0.05215
"628","Flagstaff Station",2011-02-18,24907,276326,5e+05,0.0901362882971563,0.049814
"629","Flagstaff Station",2011-02-19,1212,276326,5e+05,0.00438612363657419,0.002424
"630","Flagstaff Station",2011-02-20,958,276326,5e+05,0.00346691950811722,0.001916
"631","Flagstaff Station",2011-02-21,25758,276326,5e+05,0.0932159840188762,0.051516
"632","Flagstaff Station",2011-02-22,26606,276326,5e+05,0.0962848229989216,0.053212
"633","Flagstaff Station",2011-02-23,26428,276326,5e+05,0.0956406563262234,0.052856
"634","Flagstaff Station",2011-02-24,27116,276326,5e+05,0.0981304690836186,0.054232
"635","Flagstaff Station",2011-02-25,24746,276326,5e+05,0.0895536431606146,0.049492
"636","Flagstaff Station",2011-02-26,1138,276326,5e+05,0.00411832400859854,0.002276
"637","Flagstaff Station",2011-02-27,774,276326,5e+05,0.00280103935206966,0.001548
"638","Flagstaff Station",2011-02-28,26578,276326,5e+05,0.0961834934099578,0.053156
"639","Flagstaff Station",2011-03-01,27292,276326,5e+05,0.0987673979285337,0.054584
"640","Flagstaff Station",2011-03-02,27016,276326,5e+05,0.0977685776944623,0.054032
"641","Flagstaff Station",2011-03-03,26391,276326,5e+05,0.0955067565122355,0.052782
"642","Flagstaff Station",2011-03-04,24363,276326,5e+05,0.0881675991401461,0.048726
"643","Flagstaff Station",2011-03-05,1247,276326,5e+05,0.00451278562277889,0.002494
"644","Flagstaff Station",2011-03-06,1059,276326,5e+05,0.00383242981116507,0.002118
"645","Flagstaff Station",2011-03-07,26573,276326,5e+05,0.0961653988405,0.053146
"646","Flagstaff Station",2011-03-08,27118,276326,5e+05,0.0981377069114018,0.054236
"647","Flagstaff Station",2011-03-09,27642,276326,5e+05,0.100034017790581,0.055284
"648","Flagstaff Station",2011-03-10,27696,276326,5e+05,0.100229439140725,0.055392
"649","Flagstaff Station",2011-03-11,25368,276326,5e+05,0.0918046076011667,0.050736
"650","Flagstaff Station",2011-03-12,1522,276326,5e+05,0.00550798694295868,0.003044
"651","Flagstaff Station",2011-03-13,820,276326,5e+05,0.00296750939108155,0.00164
"652","Flagstaff Station",2011-03-14,1163,276326,5e+05,0.00420879685588761,0.002326
"653","Flagstaff Station",2011-03-15,27250,276326,5e+05,0.098615403545088,0.0545
"654","Flagstaff Station",2011-03-16,26649,276326,5e+05,0.0964404362962588,0.053298
"655","Flagstaff Station",2011-03-17,26608,276326,5e+05,0.0962920608267047,0.053216
"656","Flagstaff Station",2011-03-18,25159,276326,5e+05,0.0910482545978301,0.050318
"657","Flagstaff Station",2011-03-19,1349,276326,5e+05,0.0048819148397183,0.002698
"658","Flagstaff Station",2011-03-20,963,276326,5e+05,0.00348501407757504,0.001926
"659","Flagstaff Station",2011-03-21,26419,276326,5e+05,0.0956080861011993,0.052838
"660","Flagstaff Station",2011-03-22,27126,276326,5e+05,0.0981666582225343,0.054252
"661","Flagstaff Station",2011-03-23,26926,276326,5e+05,0.0974428754442217,0.053852
"662","Flagstaff Station",2011-03-24,27484,276326,5e+05,0.0994622293957138,0.054968
"663","Flagstaff Station",2011-03-25,24128,276326,5e+05,0.0873171543756288,0.048256
"664","Flagstaff Station",2011-03-26,1324,276326,5e+05,0.00479144199242923,0.002648
"665","Flagstaff Station",2011-03-27,1202,276326,5e+05,0.00434993449765856,0.002404
"666","Flagstaff Station",2011-03-28,26860,276326,5e+05,0.0972040271273785,0.05372
"667","Flagstaff Station",2011-03-29,27611,276326,5e+05,0.0999218314599422,0.055222
"668","Flagstaff Station",2011-03-30,26782,276326,5e+05,0.0969217518438366,0.053564
"669","Flagstaff Station",2011-03-31,27330,276326,5e+05,0.0989049166564131,0.05466
"670","Flagstaff Station",2011-04-01,24861,276326,5e+05,0.0899698182581444,0.049722
"671","Flagstaff Station",2011-04-02,1246,276326,5e+05,0.00450916670888733,0.002492
"672","Flagstaff Station",2011-04-03,925,276326,5e+05,0.00334749534969565,0.00185
"673","Flagstaff Station",2011-04-04,27190,276326,5e+05,0.0983982687115943,0.05438
"674","Flagstaff Station",2011-04-05,27987,276326,5e+05,0.10128254308317,0.055974
"675","Flagstaff Station",2011-04-06,27554,276326,5e+05,0.0997155533681232,0.055108
"676","Flagstaff Station",2011-04-07,26916,276326,5e+05,0.0974066863053061,0.053832
"677","Flagstaff Station",2011-04-08,25254,276326,5e+05,0.0913920514175286,0.050508
"678","Flagstaff Station",2011-04-09,1143,276326,5e+05,0.00413641857805635,0.002286
"679","Flagstaff Station",2011-04-10,992,276326,5e+05,0.00358996258043036,0.001984
"680","Flagstaff Station",2011-04-11,25281,276326,5e+05,0.0914897620926008,0.050562
"681","Flagstaff Station",2011-04-12,29724,276326,5e+05,0.107568596512815,0.059448
"682","Flagstaff Station",2011-04-13,25877,276326,5e+05,0.0936466347719722,0.051754
"683","Flagstaff Station",2011-04-14,25644,276326,5e+05,0.0928034278352381,0.051288
"684","Flagstaff Station",2011-04-15,24226,276326,5e+05,0.087671807937002,0.048452
"685","Flagstaff Station",2011-04-16,1182,276326,5e+05,0.00427755621982731,0.002364
"686","Flagstaff Station",2011-04-17,966,276326,5e+05,0.00349587081924973,0.001932
"687","Flagstaff Station",2011-04-18,25216,276326,5e+05,0.0912545326896492,0.050432
"688","Flagstaff Station",2011-04-19,24954,276326,5e+05,0.0903063772500597,0.049908
"689","Flagstaff Station",2011-04-20,25185,276326,5e+05,0.0911423463590107,0.05037
"690","Flagstaff Station",2011-04-21,22132,276326,5e+05,0.0800938022480693,0.044264
"691","Flagstaff Station",2011-04-22,938,276326,5e+05,0.00339454123028597,0.001876
"692","Flagstaff Station",2011-04-23,1229,276326,5e+05,0.00444764517273076,0.002458
"693","Flagstaff Station",2011-04-24,1108,276326,5e+05,0.00400975659185165,0.002216
"694","Flagstaff Station",2011-04-25,905,276326,5e+05,0.00327511707186439,0.00181
"695","Flagstaff Station",2011-04-26,911,276326,5e+05,0.00329683055521377,0.001822
"696","Flagstaff Station",2011-04-27,24906,276326,5e+05,0.0901326693832647,0.049812
"697","Flagstaff Station",2011-04-28,24923,276326,5e+05,0.0901941909194213,0.049846
"698","Flagstaff Station",2011-04-29,23034,276326,5e+05,0.083358062578259,0.046068
"699","Flagstaff Station",2011-04-30,1057,276326,5e+05,0.00382519198338195,0.002114
"700","Flagstaff Station",2011-05-01,906,276326,5e+05,0.00327873598575595,0.001812
"701","Flagstaff Station",2011-05-02,27164,276326,5e+05,0.0983041769504136,0.054328
"702","Flagstaff Station",2011-05-03,27042,276326,5e+05,0.097862669455643,0.054084
"703","Flagstaff Station",2011-05-04,26750,276326,5e+05,0.0968059465993066,0.0535
"704","Flagstaff Station",2011-05-05,26897,276326,5e+05,0.0973379269413664,0.053794
"705","Flagstaff Station",2011-05-06,24563,276326,5e+05,0.0888913819184586,0.049126
"706","Flagstaff Station",2011-05-07,1136,276326,5e+05,0.00411108618081541,0.002272
"707","Flagstaff Station",2011-05-08,754,276326,5e+05,0.0027286610742384,0.001508
"708","Flagstaff Station",2011-05-09,25150,276326,5e+05,0.091015684372806,0.0503
"709","Flagstaff Station",2011-05-10,26062,276326,5e+05,0.0943161338419114,0.052124
"710","Flagstaff Station",2011-05-11,25942,276326,5e+05,0.0938818641749238,0.051884
"711","Flagstaff Station",2011-05-12,28883,276326,5e+05,0.10452508993001,0.057766
"712","Flagstaff Station",2011-05-13,24204,276326,5e+05,0.0875921918313876,0.048408
"713","Flagstaff Station",2011-05-14,1156,276326,5e+05,0.00418346445864667,0.002312
"714","Flagstaff Station",2011-05-15,857,276326,5e+05,0.00310140920506937,0.001714
"715","Flagstaff Station",2011-05-16,25324,276326,5e+05,0.091645375389938,0.050648
"716","Flagstaff Station",2011-05-17,26171,276326,5e+05,0.0947105954560917,0.052342
"717","Flagstaff Station",2011-05-18,25445,276326,5e+05,0.0920832639708171,0.05089
"718","Flagstaff Station",2011-05-19,25408,276326,5e+05,0.0919493641568292,0.050816
"719","Flagstaff Station",2011-05-20,23941,276326,5e+05,0.0866404174779065,0.047882
"720","Flagstaff Station",2011-05-21,1594,276326,5e+05,0.00576854874315121,0.003188
"721","Flagstaff Station",2011-05-22,899,276326,5e+05,0.00325340358851501,0.001798
"722","Flagstaff Station",2011-05-23,25640,276326,5e+05,0.0927889521796718,0.05128
"723","Flagstaff Station",2011-05-24,26814,276326,5e+05,0.0970375570883666,0.053628
"724","Flagstaff Station",2011-05-25,25300,276326,5e+05,0.0915585214565405,0.0506
"725","Flagstaff Station",2011-05-26,25190,276326,5e+05,0.0911604409284685,0.05038
"726","Flagstaff Station",2011-05-27,23740,276326,5e+05,0.0859130157857024,0.04748
"727","Flagstaff Station",2011-05-28,1127,276326,5e+05,0.00407851595579135,0.002254
"728","Flagstaff Station",2011-05-29,916,276326,5e+05,0.00331492512467158,0.001832
"729","Flagstaff Station",2011-05-30,23962,276326,5e+05,0.0867164146696294,0.047924
"730","Flagstaff Station",2011-05-31,25100,276326,5e+05,0.0908347386782279,0.0502
"731","Flagstaff Station",2011-06-01,24876,276326,5e+05,0.0900241019665178,0.049752
"732","Flagstaff Station",2011-06-02,25256,276326,5e+05,0.0913992892453117,0.050512
"733","Flagstaff Station",2011-06-03,23169,276326,5e+05,0.08384661595362,0.046338
"734","Flagstaff Station",2011-06-04,1381,276326,5e+05,0.00499772008424832,0.002762
"735","Flagstaff Station",2011-06-05,866,276326,5e+05,0.00313397943009344,0.001732
"736","Flagstaff Station",2011-06-06,25263,276326,5e+05,0.0914246216425526,0.050526
"737","Flagstaff Station",2011-06-07,25016,276326,5e+05,0.0905307499113366,0.050032
"738","Flagstaff Station",2011-06-08,24652,276326,5e+05,0.0892134652548077,0.049304
"739","Flagstaff Station",2011-06-09,25088,276326,5e+05,0.0907913117115291,0.050176
"740","Flagstaff Station",2011-06-10,23214,276326,5e+05,0.0840094670787403,0.046428
"741","Flagstaff Station",2011-06-11,1112,276326,5e+05,0.0040242322474179,0.002224
"742","Flagstaff Station",2011-06-12,985,276326,5e+05,0.00356463018318942,0.00197
"743","Flagstaff Station",2011-06-13,803,276326,5e+05,0.00290598785492498,0.001606
"744","Flagstaff Station",2011-06-14,23863,276326,5e+05,0.0863581421943646,0.047726
"745","Flagstaff Station",2011-06-15,24759,276326,5e+05,0.089600689041205,0.049518
"746","Flagstaff Station",2011-06-16,25053,276326,5e+05,0.0906646497253244,0.050106
"747","Flagstaff Station",2011-06-17,24183,276326,5e+05,0.0875161946396647,0.048366
"748","Flagstaff Station",2011-06-18,1130,276326,5e+05,0.00408937269746604,0.00226
"749","Flagstaff Station",2011-06-19,909,276326,5e+05,0.00328959272743064,0.001818
"750","Flagstaff Station",2011-06-20,25134,276326,5e+05,0.090957781750541,0.050268
"751","Flagstaff Station",2011-06-21,26172,276326,5e+05,0.0947142143699833,0.052344
"752","Flagstaff Station",2011-06-22,24933,276326,5e+05,0.0902303800583369,0.049866
"753","Flagstaff Station",2011-06-23,25409,276326,5e+05,0.0919529830707208,0.050818
"754","Flagstaff Station",2011-06-24,23199,276326,5e+05,0.0839551833703669,0.046398
"755","Flagstaff Station",2011-06-25,1273,276326,5e+05,0.00460687738395953,0.002546
"756","Flagstaff Station",2011-06-26,983,276326,5e+05,0.0035573923554063,0.001966
"757","Flagstaff Station",2011-06-27,24972,276326,5e+05,0.0903715177001078,0.049944
"758","Flagstaff Station",2011-06-28,25475,276326,5e+05,0.092191831387564,0.05095
"759","Flagstaff Station",2011-06-29,24951,276326,5e+05,0.090295520508385,0.049902
"760","Flagstaff Station",2011-06-30,24712,276326,5e+05,0.0894306000883015,0.049424
"761","Flagstaff Station",2011-07-01,22770,276326,5e+05,0.0824026693108864,0.04554
"762","Flagstaff Station",2011-07-02,1245,276326,5e+05,0.00450554779499577,0.00249
"763","Flagstaff Station",2011-07-03,846,276326,5e+05,0.00306160115226218,0.001692
"764","Flagstaff Station",2011-07-04,22567,276326,5e+05,0.0816680297908992,0.045134
"765","Flagstaff Station",2011-07-05,23044,276326,5e+05,0.0833942517171746,0.046088
"766","Flagstaff Station",2011-07-06,22557,276326,5e+05,0.0816318406519835,0.045114
"767","Flagstaff Station",2011-07-07,21819,276326,5e+05,0.0789610822000101,0.043638
"768","Flagstaff Station",2011-07-08,20568,276326,5e+05,0.074433820921665,0.041136
"769","Flagstaff Station",2011-07-09,1117,276326,5e+05,0.00404232681687572,0.002234
"770","Flagstaff Station",2011-07-10,916,276326,5e+05,0.00331492512467158,0.001832
"771","Flagstaff Station",2011-07-11,22144,276326,5e+05,0.0801372292147681,0.044288
"772","Flagstaff Station",2011-07-12,22692,276326,5e+05,0.0821203940273445,0.045384
"773","Flagstaff Station",2011-07-13,22602,276326,5e+05,0.0817946917771039,0.045204
"774","Flagstaff Station",2011-07-14,22595,276326,5e+05,0.0817693593798629,0.04519
"775","Flagstaff Station",2011-07-15,21258,276326,5e+05,0.0769308715068434,0.042516
"776","Flagstaff Station",2011-07-16,1228,276326,5e+05,0.0044440262588392,0.002456
"777","Flagstaff Station",2011-07-17,824,276326,5e+05,0.0029819850466478,0.001648
"778","Flagstaff Station",2011-07-18,24445,276326,5e+05,0.0884643500792542,0.04889
"779","Flagstaff Station",2011-07-19,25125,276326,5e+05,0.090925211525517,0.05025
"780","Flagstaff Station",2011-07-20,24397,276326,5e+05,0.0882906422124592,0.048794
"781","Flagstaff Station",2011-07-21,24570,276326,5e+05,0.0889167143156996,0.04914
"782","Flagstaff Station",2011-07-22,23218,276326,5e+05,0.0840239427343066,0.046436
"783","Flagstaff Station",2011-07-23,1210,276326,5e+05,0.00437888580879107,0.00242
"784","Flagstaff Station",2011-07-24,677,276326,5e+05,0.00245000470458806,0.001354
"785","Flagstaff Station",2011-07-25,26610,276326,5e+05,0.0962992986544878,0.05322
"786","Flagstaff Station",2011-07-26,25210,276326,5e+05,0.0912328192062998,0.05042
"787","Flagstaff Station",2011-07-27,25085,276326,5e+05,0.0907804549698544,0.05017
"788","Flagstaff Station",2011-07-28,24864,276326,5e+05,0.0899806749998191,0.049728
"789","Flagstaff Station",2011-07-29,23535,276326,5e+05,0.085171138437932,0.04707
"790","Flagstaff Station",2011-07-30,1179,276326,5e+05,0.00426669947815262,0.002358
"791","Flagstaff Station",2011-07-31,969,276326,5e+05,0.00350672756092442,0.001938
"792","Flagstaff Station",2011-08-01,25063,276326,5e+05,0.0907008388642401,0.050126
"793","Flagstaff Station",2011-08-02,25864,276326,5e+05,0.0935995888913819,0.051728
"794","Flagstaff Station",2011-08-03,25794,276326,5e+05,0.0933462649189725,0.051588
"795","Flagstaff Station",2011-08-04,25236,276326,5e+05,0.0913269109674804,0.050472
"796","Flagstaff Station",2011-08-05,24050,276326,5e+05,0.0870348790920869,0.0481
"797","Flagstaff Station",2011-08-06,1072,276326,5e+05,0.00387947569175539,0.002144
"798","Flagstaff Station",2011-08-07,909,276326,5e+05,0.00328959272743064,0.001818
"799","Flagstaff Station",2011-08-08,25318,276326,5e+05,0.0916236619065886,0.050636
"800","Flagstaff Station",2011-08-09,25425,276326,5e+05,0.0920108856929858,0.05085
"801","Flagstaff Station",2011-08-10,27098,276326,5e+05,0.0980653286335705,0.054196
"802","Flagstaff Station",2011-08-11,24146,276326,5e+05,0.0873822948256769,0.048292
"803","Flagstaff Station",2011-08-12,23212,276326,5e+05,0.0840022292509572,0.046424
"804","Flagstaff Station",2011-08-13,1352,276326,5e+05,0.00489277158139299,0.002704
"805","Flagstaff Station",2011-08-14,945,276326,5e+05,0.00341987362752691,0.00189
"806","Flagstaff Station",2011-08-15,26500,276326,5e+05,0.0959012181264159,0.053
"807","Flagstaff Station",2011-08-16,25400,276326,5e+05,0.0919204128456968,0.0508
"808","Flagstaff Station",2011-08-17,25215,276326,5e+05,0.0912509137757576,0.05043
"809","Flagstaff Station",2011-08-18,24972,276326,5e+05,0.0903715177001078,0.049944
"810","Flagstaff Station",2011-08-19,23649,276326,5e+05,0.0855836946215702,0.047298
"811","Flagstaff Station",2011-08-20,1202,276326,5e+05,0.00434993449765856,0.002404
"812","Flagstaff Station",2011-08-21,842,276326,5e+05,0.00304712549669593,0.001684
"813","Flagstaff Station",2011-08-22,24753,276326,5e+05,0.0895789755578556,0.049506
"814","Flagstaff Station",2011-08-23,25646,276326,5e+05,0.0928106656630212,0.051292
"815","Flagstaff Station",2011-08-24,25943,276326,5e+05,0.0938854830888154,0.051886
"816","Flagstaff Station",2011-08-25,24935,276326,5e+05,0.09023761788612,0.04987
"817","Flagstaff Station",2011-08-26,23316,276326,5e+05,0.0843785962956797,0.046632
"818","Flagstaff Station",2011-08-27,1233,276326,5e+05,0.00446212082829701,0.002466
"819","Flagstaff Station",2011-08-28,949,276326,5e+05,0.00343434928309316,0.001898
"820","Flagstaff Station",2011-08-29,24987,276326,5e+05,0.0904258014084813,0.049974
"821","Flagstaff Station",2011-08-30,25034,276326,5e+05,0.0905958903613847,0.050068
"822","Flagstaff Station",2011-08-31,24477,276326,5e+05,0.0885801553237842,0.048954
"823","Flagstaff Station",2011-09-01,25400,276326,5e+05,0.0919204128456968,0.0508
"824","Flagstaff Station",2011-09-02,24328,276326,5e+05,0.0880409371539414,0.048656
"825","Flagstaff Station",2011-09-03,1188,276326,5e+05,0.00429926970317668,0.002376
"826","Flagstaff Station",2011-09-04,790,276326,5e+05,0.00285894197433466,0.00158
"827","Flagstaff Station",2011-09-05,25136,276326,5e+05,0.0909650195783241,0.050272
"828","Flagstaff Station",2011-09-06,24417,276326,5e+05,0.0883630204902904,0.048834
"829","Flagstaff Station",2011-09-07,24459,276326,5e+05,0.0885150148737361,0.048918
"830","Flagstaff Station",2011-09-08,24417,276326,5e+05,0.0883630204902904,0.048834
"831","Flagstaff Station",2011-09-09,25247,276326,5e+05,0.0913667190202876,0.050494
"832","Flagstaff Station",2011-09-10,1179,276326,5e+05,0.00426669947815262,0.002358
"833","Flagstaff Station",2011-09-11,843,276326,5e+05,0.00305074441058749,0.001686
"834","Flagstaff Station",2011-09-12,23898,276326,5e+05,0.0864848041805693,0.047796
"835","Flagstaff Station",2011-09-13,25312,276326,5e+05,0.0916019484232392,0.050624
"836","Flagstaff Station",2011-09-14,24598,276326,5e+05,0.0890180439046633,0.049196
"837","Flagstaff Station",2011-09-15,25117,276326,5e+05,0.0908962602143845,0.050234
"838","Flagstaff Station",2011-09-16,23414,276326,5e+05,0.0847332498570529,0.046828
"839","Flagstaff Station",2011-09-17,1209,276326,5e+05,0.0043752668948995,0.002418
"840","Flagstaff Station",2011-09-18,884,276326,5e+05,0.00319911988014157,0.001768
"841","Flagstaff Station",2011-09-19,24771,276326,5e+05,0.0896441160079037,0.049542
"842","Flagstaff Station",2011-09-20,24678,276326,5e+05,0.0893075570159884,0.049356
"843","Flagstaff Station",2011-09-21,24711,276326,5e+05,0.0894269811744099,0.049422
"844","Flagstaff Station",2011-09-22,24536,276326,5e+05,0.0887936712433864,0.049072
"845","Flagstaff Station",2011-09-23,22748,276326,5e+05,0.082323053205272,0.045496
"846","Flagstaff Station",2011-09-24,1432,276326,5e+05,0.00518228469271802,0.002864
"847","Flagstaff Station",2011-09-25,1001,276326,5e+05,0.00362253280545443,0.002002
"848","Flagstaff Station",2011-09-26,23831,276326,5e+05,0.0862423369498346,0.047662
"849","Flagstaff Station",2011-09-27,24961,276326,5e+05,0.0903317096473007,0.049922
"850","Flagstaff Station",2011-09-28,27719,276326,5e+05,0.100312674160231,0.055438
"851","Flagstaff Station",2011-09-29,27619,276326,5e+05,0.0999507827710747,0.055238
"852","Flagstaff Station",2011-09-30,24380,276326,5e+05,0.0882291206763026,0.04876
"853","Flagstaff Station",2011-10-01,766,276326,5e+05,0.00277208804093715,0.001532
"854","Flagstaff Station",2011-10-02,780,276326,5e+05,0.00282275283541903,0.00156
"855","Flagstaff Station",2011-10-03,25079,276326,5e+05,0.0907587414865051,0.050158
"856","Flagstaff Station",2011-10-04,25470,276326,5e+05,0.0921737368181061,0.05094
"857","Flagstaff Station",2011-10-05,25676,276326,5e+05,0.0929192330797681,0.051352
"858","Flagstaff Station",2011-10-06,24760,276326,5e+05,0.0896043079550965,0.04952
"859","Flagstaff Station",2011-10-07,23526,276326,5e+05,0.0851385682129079,0.047052
"860","Flagstaff Station",2011-10-08,1013,276326,5e+05,0.00366595977215318,0.002026
"861","Flagstaff Station",2011-10-09,651,276326,5e+05,0.00235591294340742,0.001302
"862","Flagstaff Station",2011-10-10,25854,276326,5e+05,0.0935633997524663,0.051708
"863","Flagstaff Station",2011-10-11,26559,276326,5e+05,0.0961147340460181,0.053118
"864","Flagstaff Station",2011-10-12,25937,276326,5e+05,0.093863769605466,0.051874
"865","Flagstaff Station",2011-10-13,26444,276326,5e+05,0.0956985589484884,0.052888
"866","Flagstaff Station",2011-10-14,24296,276326,5e+05,0.0879251319094113,0.048592
"867","Flagstaff Station",2011-10-15,1102,276326,5e+05,0.00398804310850228,0.002204
"868","Flagstaff Station",2011-10-16,786,276326,5e+05,0.00284446631876841,0.001572
"869","Flagstaff Station",2011-10-17,26016,276326,5e+05,0.0941496638028995,0.052032
"870","Flagstaff Station",2011-10-18,27312,276326,5e+05,0.0988397762063649,0.054624
"871","Flagstaff Station",2011-10-19,26782,276326,5e+05,0.0969217518438366,0.053564
"872","Flagstaff Station",2011-10-20,26266,276326,5e+05,0.0950543922757902,0.052532
"873","Flagstaff Station",2011-10-21,25956,276326,5e+05,0.0939325289694057,0.051912
"874","Flagstaff Station",2011-10-22,987,276326,5e+05,0.00357186801097255,0.001974
"875","Flagstaff Station",2011-10-23,935,276326,5e+05,0.00338368448861128,0.00187
"876","Flagstaff Station",2011-10-24,27207,276326,5e+05,0.0984597902477508,0.054414
"877","Flagstaff Station",2011-10-25,26176,276326,5e+05,0.0947286900255495,0.052352
"878","Flagstaff Station",2011-10-26,25728,276326,5e+05,0.0931074166021294,0.051456
"879","Flagstaff Station",2011-10-27,26512,276326,5e+05,0.0959446450931146,0.053024
"880","Flagstaff Station",2011-10-28,25052,276326,5e+05,0.0906610308114329,0.050104
"881","Flagstaff Station",2011-10-29,1041,276326,5e+05,0.00376728936111694,0.002082
"882","Flagstaff Station",2011-10-30,678,276326,5e+05,0.00245362361847962,0.001356
"883","Flagstaff Station",2011-10-31,18231,276326,5e+05,0.0659764191570826,0.036462
"884","Flagstaff Station",2011-11-01,819,276326,5e+05,0.00296389047718999,0.001638
"885","Flagstaff Station",2011-11-02,24683,276326,5e+05,0.0893256515854462,0.049366
"886","Flagstaff Station",2011-11-03,25328,276326,5e+05,0.0916598510455042,0.050656
"887","Flagstaff Station",2011-11-04,24129,276326,5e+05,0.0873207732895203,0.048258
"888","Flagstaff Station",2011-11-05,1088,276326,5e+05,0.0039373783140204,0.002176
"889","Flagstaff Station",2011-11-06,770,276326,5e+05,0.00278656369650341,0.00154
"890","Flagstaff Station",2011-11-07,26824,276326,5e+05,0.0970737462272823,0.053648
"891","Flagstaff Station",2011-11-08,28005,276326,5e+05,0.101347683533218,0.05601
"892","Flagstaff Station",2011-11-09,25389,276326,5e+05,0.0918806047928896,0.050778
"893","Flagstaff Station",2011-11-10,25433,276326,5e+05,0.0920398370041183,0.050866
"894","Flagstaff Station",2011-11-11,23407,276326,5e+05,0.084707917459812,0.046814
"895","Flagstaff Station",2011-11-12,1380,276326,5e+05,0.00499410117035675,0.00276
"896","Flagstaff Station",2011-11-13,874,276326,5e+05,0.00316293074122594,0.001748
"897","Flagstaff Station",2011-11-14,25894,276326,5e+05,0.0937081563081288,0.051788
"898","Flagstaff Station",2011-11-15,26619,276326,5e+05,0.0963318688795119,0.053238
"899","Flagstaff Station",2011-11-16,25581,276326,5e+05,0.0925754362600696,0.051162
"900","Flagstaff Station",2011-11-17,26090,276326,5e+05,0.0944174634308751,0.05218
"901","Flagstaff Station",2011-11-18,24000,276326,5e+05,0.0868539333975087,0.048
"902","Flagstaff Station",2011-11-19,1198,276326,5e+05,0.00433545884209231,0.002396
"903","Flagstaff Station",2011-11-20,1233,276326,5e+05,0.00446212082829701,0.002466
"904","Flagstaff Station",2011-11-21,25740,276326,5e+05,0.0931508435688281,0.05148
"905","Flagstaff Station",2011-11-22,26023,276326,5e+05,0.0941749962001404,0.052046
"906","Flagstaff Station",2011-11-23,26001,276326,5e+05,0.094095380094526,0.052002
"907","Flagstaff Station",2011-11-24,26092,276326,5e+05,0.0944247012586582,0.052184
"908","Flagstaff Station",2011-11-25,23069,276326,5e+05,0.0834847245644637,0.046138
"909","Flagstaff Station",2011-11-26,1083,276326,5e+05,0.00391928374456258,0.002166
"910","Flagstaff Station",2011-11-27,963,276326,5e+05,0.00348501407757504,0.001926
"911","Flagstaff Station",2011-11-28,26164,276326,5e+05,0.0946852630588508,0.052328
"912","Flagstaff Station",2011-11-29,27014,276326,5e+05,0.0977613398666792,0.054028
"913","Flagstaff Station",2011-11-30,26946,276326,5e+05,0.0975152537220529,0.053892
"914","Flagstaff Station",2011-12-01,25467,276326,5e+05,0.0921628800764315,0.050934
"915","Flagstaff Station",2011-12-02,24552,276326,5e+05,0.0888515738656514,0.049104
"916","Flagstaff Station",2011-12-03,1539,276326,5e+05,0.00556950847911525,0.003078
"917","Flagstaff Station",2011-12-04,985,276326,5e+05,0.00356463018318942,0.00197
"918","Flagstaff Station",2011-12-05,26086,276326,5e+05,0.0944029877753089,0.052172
"919","Flagstaff Station",2011-12-06,27049,276326,5e+05,0.0978880018528839,0.054098
"920","Flagstaff Station",2011-12-07,26886,276326,5e+05,0.0972981188885592,0.053772
"921","Flagstaff Station",2011-12-08,26236,276326,5e+05,0.0949458248590433,0.052472
"922","Flagstaff Station",2011-12-09,23921,276326,5e+05,0.0865680392000753,0.047842
"923","Flagstaff Station",2011-12-10,1180,276326,5e+05,0.00427031839204418,0.00236
"924","Flagstaff Station",2011-12-11,968,276326,5e+05,0.00350310864703285,0.001936
"925","Flagstaff Station",2011-12-12,25060,276326,5e+05,0.0906899821225654,0.05012
"926","Flagstaff Station",2011-12-13,25946,276326,5e+05,0.0938963398304901,0.051892
